LOCATION: Energinet Lot1_SWLB
SYSTEM SERIAL: WS170
TIMESTAMP (ISO-8601) UTC;liBattteryVoltage unknown;liPODHumidity unknown;liRain unknown;liMirrorTemp unknown;liStatusFlagHi unknown;liStatusFlagLow unknown;liInfoFlagHi unknown;liInfoFlagLow unknown;liInfoFlag;liStatusFlag;liInfoFlagText;liStatusFlagText;liPacketCount270m;liPacketCount240m;liPacketCount200m;liPacketCount180m;liPacketCount150m;liPacketCount120m;liPacketCount100m;liPacketCount090m;liPacketCount060m;liPacketCount030m;liPacketCount040m
2022-02-22T14:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  23.000000;  24.000000;  26.000000;  25.000000;  19.000000;  19.000000;  23.000000;  19.000000;  23.000000;  23.000000;  19.000000
2022-02-22T15:00:00Z;  12.319340;  40.039060;  63.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  21.000000;  20.000000;  24.000000;  23.000000;  24.000000;  26.000000;  22.000000;  27.000000;  23.000000;  29.000000;  28.000000
2022-02-22T15:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  21.000000;  20.000000;  23.000000;  24.000000;  22.000000;  23.000000;  27.000000;  24.000000;  27.000000;  25.000000;  23.000000
2022-02-22T15:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  23.000000;  24.000000;  26.000000;  23.000000;  23.000000;  24.000000;  23.000000;  24.000000;  23.000000;  25.000000
2022-02-22T15:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  25.000000;  24.000000;  26.000000;  22.000000;  25.000000;  26.000000;  25.000000;  26.000000;  19.000000;  21.000000
2022-02-22T15:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  25.000000;  26.000000;  26.000000;  24.000000;  26.000000;  26.000000;  27.000000;  24.000000;  26.000000;  24.000000
2022-02-22T15:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  29.000000;  24.000000;  29.000000;  24.000000;  28.000000;  30.000000;  26.000000;  30.000000;  26.000000;  25.000000;  30.000000
2022-02-22T16:00:00Z;  12.328120;  38.964840;  40.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  24.000000;  28.000000;  24.000000;  25.000000;  24.000000;  22.000000;  23.000000;  24.000000;  23.000000;  22.000000;  25.000000
2022-02-22T16:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  28.000000;  28.000000;  29.000000;  30.000000;  27.000000;  27.000000;  18.000000;  21.000000;  20.000000;  22.000000
2022-02-22T16:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  29.000000;  31.000000;  28.000000;  30.000000;  29.000000;  27.000000;  29.000000;  27.000000;  32.000000;  27.000000
2022-02-22T16:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  29.000000;  27.000000;  25.000000;  30.000000;  29.000000;  28.000000;  28.000000;  28.000000;  25.000000;  28.000000;  25.000000
2022-02-22T16:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  33.000000;  30.000000;  30.000000;  31.000000;  28.000000;  31.000000;  32.000000;  29.000000;  27.000000;  27.000000
2022-02-22T16:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  21.000000;  22.000000;  22.000000;  23.000000;  23.000000;  23.000000;  25.000000;  21.000000;  27.000000;  24.000000;  24.000000
2022-02-22T17:00:00Z;  12.354490;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  24.000000;  26.000000;  26.000000;  29.000000;  32.000000;  28.000000;  27.000000;  26.000000;  21.000000;  26.000000;  27.000000
2022-02-22T17:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  24.000000;  28.000000;  24.000000;  31.000000;  27.000000;  26.000000;  30.000000;  24.000000;  29.000000;  28.000000;  28.000000
2022-02-22T17:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  31.000000;  28.000000;  33.000000;  30.000000;  29.000000;  25.000000;  31.000000;  27.000000;  24.000000;  28.000000
2022-02-22T17:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  25.000000;  24.000000;  27.000000;  27.000000;  27.000000;  26.000000;  27.000000;  26.000000;  22.000000;  25.000000;  28.000000
2022-02-22T17:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  23.000000;  24.000000;  28.000000;  27.000000;  24.000000;  27.000000;  27.000000;  29.000000;  27.000000;  26.000000;  25.000000
2022-02-22T17:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  30.000000;  24.000000;  25.000000;  28.000000;  27.000000;  31.000000;  24.000000;  26.000000;  28.000000;  28.000000
2022-02-22T18:00:00Z;  12.301760;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  33.000000;  32.000000;  25.000000;  26.000000;  29.000000;  29.000000;  24.000000;  27.000000;  25.000000;  25.000000;  25.000000
2022-02-22T18:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  24.000000;  29.000000;  27.000000;  27.000000;  33.000000;  26.000000;  27.000000;  29.000000;  28.000000;  26.000000
2022-02-22T18:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  24.000000;  21.000000;  25.000000;  22.000000;  24.000000;  22.000000;  27.000000;  21.000000;  26.000000;  25.000000;  26.000000
2022-02-22T18:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  34.000000;  28.000000;  31.000000;  28.000000;  32.000000;  29.000000;  27.000000;  29.000000;  27.000000;  25.000000;  26.000000
2022-02-22T18:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  29.000000;  28.000000;  24.000000;  27.000000;  28.000000;  25.000000;  28.000000;  27.000000;  26.000000;  28.000000;  26.000000
2022-02-22T18:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  23.000000;  23.000000;  26.000000;  25.000000;  23.000000;  30.000000;  27.000000;  30.000000;  30.000000;  24.000000;  30.000000
2022-02-22T19:00:00Z;  12.398440;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  26.000000;  30.000000;  31.000000;  31.000000;  30.000000;  30.000000;  30.000000;  32.000000;  29.000000;  28.000000;  25.000000
2022-02-22T19:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  25.000000;  27.000000;  24.000000;  26.000000;  25.000000;  27.000000;  25.000000;  27.000000;  24.000000;  24.000000;  24.000000
2022-02-22T19:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  24.000000;  26.000000;  24.000000;  27.000000;  22.000000;  23.000000;  21.000000;  21.000000;  20.000000;  23.000000
2022-02-22T19:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  30.000000;  31.000000;  26.000000;  28.000000;  26.000000;  30.000000;  26.000000;  26.000000;  20.000000;  24.000000
2022-02-22T19:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  29.000000;  24.000000;  26.000000;  31.000000;  31.000000;  30.000000;  30.000000;  28.000000;  29.000000;  24.000000
2022-02-22T19:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  27.000000;  25.000000;  24.000000;  27.000000;  25.000000;  27.000000;  26.000000;  25.000000;  24.000000;  24.000000
2022-02-22T20:00:00Z;  12.372070;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  23.000000;  23.000000;  25.000000;  23.000000;  29.000000;  27.000000;  29.000000;  29.000000;  24.000000;  25.000000;  28.000000
2022-02-22T20:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  27.000000;  22.000000;  25.000000;  25.000000;  23.000000;  27.000000;  25.000000;  26.000000;  24.000000;  23.000000
2022-02-22T20:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  26.000000;  28.000000;  29.000000;  29.000000;  26.000000;  26.000000;  28.000000;  28.000000;  26.000000;  29.000000
2022-02-22T20:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  30.000000;  25.000000;  29.000000;  28.000000;  29.000000;  24.000000;  30.000000;  29.000000;  24.000000;  28.000000
2022-02-22T20:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  24.000000;  29.000000;  34.000000;  27.000000;  25.000000;  28.000000;  30.000000;  26.000000;  24.000000;  23.000000;  25.000000
2022-02-22T20:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  30.000000;  31.000000;  34.000000;  31.000000;  31.000000;  31.000000;  28.000000;  30.000000;  28.000000;  28.000000
2022-02-22T21:00:00Z;  12.354490;  40.039060;   9.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  25.000000;  22.000000;  25.000000;  28.000000;  23.000000;  22.000000;  26.000000;  27.000000;  25.000000;  28.000000;  27.000000
2022-02-22T21:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  24.000000;  30.000000;  30.000000;  30.000000;  27.000000;  26.000000;  21.000000;  27.000000;  31.000000;  25.000000
2022-02-22T21:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  33.000000;  34.000000;  31.000000;  31.000000;  28.000000;  31.000000;  24.000000;  29.000000;  31.000000;  26.000000;  24.000000
2022-02-22T21:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  25.000000;  29.000000;  27.000000;  27.000000;  29.000000;  27.000000;  23.000000;  24.000000;  22.000000;  27.000000
2022-02-22T21:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  28.000000;  28.000000;  28.000000;  31.000000;  28.000000;  30.000000;  29.000000;  30.000000;  30.000000;  29.000000
2022-02-22T21:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  31.000000;  29.000000;  28.000000;  26.000000;  28.000000;  29.000000;  30.000000;  31.000000;  30.000000;  29.000000
2022-02-22T22:00:00Z;  12.363280;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  28.000000;  23.000000;  29.000000;  26.000000;  30.000000;  27.000000;  27.000000;  30.000000;  28.000000;  23.000000;  25.000000
2022-02-22T22:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  24.000000;  29.000000;  24.000000;  28.000000;  27.000000;  24.000000;  27.000000;  31.000000;  25.000000;  26.000000;  30.000000
2022-02-22T22:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  22.000000;  26.000000;  27.000000;  22.000000;  28.000000;  28.000000;  22.000000;  27.000000;  28.000000;  25.000000;  26.000000
2022-02-22T22:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  28.000000;  25.000000;  26.000000;  31.000000;  22.000000;  25.000000;  22.000000;  23.000000;  23.000000;  29.000000
2022-02-22T22:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  29.000000;  28.000000;  26.000000;  30.000000;  26.000000;  28.000000;  24.000000;  28.000000;  31.000000;  27.000000
2022-02-22T22:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  23.000000;  25.000000;  32.000000;  31.000000;  31.000000;  24.000000;  26.000000;  28.000000;  29.000000;  23.000000
2022-02-22T23:00:00Z;  12.336910;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  23.000000;  24.000000;  26.000000;  21.000000;  27.000000;  25.000000;  22.000000;  27.000000;  21.000000;  21.000000;  25.000000
2022-02-22T23:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  32.000000;  32.000000;  30.000000;  30.000000;  32.000000;  29.000000;  28.000000;  28.000000;  32.000000;  27.000000
2022-02-22T23:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  25.000000;  22.000000;  31.000000;  27.000000;  29.000000;  29.000000;  28.000000;  26.000000;  23.000000;  27.000000
2022-02-22T23:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  25.000000;  29.000000;  29.000000;  28.000000;  28.000000;  32.000000;  26.000000;  28.000000;  27.000000;  26.000000;  29.000000
2022-02-22T23:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  31.000000;  30.000000;  30.000000;  30.000000;  29.000000;  32.000000;  34.000000;  31.000000;  34.000000;  30.000000
2022-02-22T23:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  27.000000;  31.000000;  29.000000;  29.000000;  25.000000;  27.000000;  28.000000;  29.000000;  25.000000;  22.000000
2022-02-23T00:00:00Z;  12.345700;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  33.000000;  31.000000;  33.000000;  31.000000;  33.000000;  30.000000;  31.000000;  27.000000;  31.000000;  29.000000;  28.000000
2022-02-23T00:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  33.000000;  29.000000;  30.000000;  25.000000;  26.000000;  25.000000;  26.000000;  28.000000;  20.000000;  26.000000
2022-02-23T00:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  26.000000;  31.000000;  32.000000;  29.000000;  30.000000;  26.000000;  27.000000;  28.000000;  29.000000;  28.000000
2022-02-23T00:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  27.000000;  26.000000;  30.000000;  21.000000;  29.000000;  29.000000;  29.000000;  29.000000;  27.000000;  28.000000
2022-02-23T00:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  25.000000;  22.000000;  23.000000;  27.000000;  24.000000;  24.000000;  24.000000;  31.000000;  30.000000;  25.000000;  23.000000
2022-02-23T00:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  27.000000;  30.000000;  21.000000;  25.000000;  25.000000;  26.000000;  21.000000;  25.000000;  24.000000;  24.000000
2022-02-23T01:00:00Z;  12.310550;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  29.000000;  24.000000;  26.000000;  24.000000;  30.000000;  26.000000;  28.000000;  27.000000;  31.000000;  27.000000;  25.000000
2022-02-23T01:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  30.000000;  30.000000;  31.000000;  33.000000;  27.000000;  33.000000;  33.000000;  32.000000;  21.000000;  25.000000
2022-02-23T01:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  31.000000;  33.000000;  26.000000;  26.000000;  32.000000;  33.000000;  32.000000;  30.000000;  27.000000;  27.000000
2022-02-23T01:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  26.000000;  25.000000;  24.000000;  25.000000;  25.000000;  25.000000;  24.000000;  25.000000;  24.000000;  24.000000
2022-02-23T01:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  25.000000;  25.000000;  21.000000;  26.000000;  26.000000;  24.000000;  26.000000;  21.000000;  23.000000;  26.000000
2022-02-23T01:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  27.000000;  25.000000;  30.000000;  29.000000;  28.000000;  31.000000;  31.000000;  27.000000;  25.000000;  30.000000
2022-02-23T02:00:00Z;  12.249020;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  30.000000;  28.000000;  29.000000;  27.000000;  27.000000;  29.000000;  28.000000;  29.000000;  29.000000;  28.000000;  28.000000
2022-02-23T02:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  32.000000;  27.000000;  29.000000;  29.000000;  30.000000;  31.000000;  32.000000;  22.000000;  23.000000;  24.000000
2022-02-23T02:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  29.000000;  30.000000;  31.000000;  33.000000;  30.000000;  27.000000;  30.000000;  31.000000;  29.000000;  29.000000
2022-02-23T02:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  23.000000;  23.000000;  26.000000;  24.000000;  26.000000;  26.000000;  23.000000;  25.000000;  25.000000;  25.000000;  24.000000
2022-02-23T02:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  35.000000;  29.000000;  29.000000;  29.000000;  28.000000;  32.000000;  29.000000;  30.000000;  32.000000;  29.000000
2022-02-23T02:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  33.000000;  33.000000;  31.000000;  28.000000;  30.000000;  30.000000;  28.000000;  30.000000;  34.000000;  24.000000;  24.000000
2022-02-23T03:00:00Z;  12.372070;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  26.000000;  22.000000;  26.000000;  28.000000;  28.000000;  26.000000;  23.000000;  29.000000;  25.000000;  29.000000;  24.000000
2022-02-23T03:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  27.000000;  30.000000;  32.000000;  25.000000;  29.000000;  31.000000;  31.000000;  28.000000;  31.000000;  27.000000;  27.000000
2022-02-23T03:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  26.000000;  29.000000;  22.000000;  28.000000;  29.000000;  25.000000;  29.000000;  26.000000;  23.000000;  22.000000;  26.000000
2022-02-23T03:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  29.000000;  29.000000;  32.000000;  32.000000;  31.000000;  28.000000;  30.000000;  25.000000;  32.000000;  27.000000;  30.000000
2022-02-23T03:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  29.000000;  29.000000;  31.000000;  31.000000;  29.000000;  32.000000;  32.000000;  32.000000;  30.000000;  31.000000;  29.000000
2022-02-23T03:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  34.000000;  30.000000;  29.000000;  30.000000;  33.000000;  29.000000;  29.000000;  24.000000;  23.000000;  27.000000;  28.000000
2022-02-23T04:00:00Z;  12.380860;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  31.000000;  28.000000;  32.000000;  28.000000;  26.000000;  25.000000;  25.000000;  23.000000;  26.000000;  25.000000;  23.000000
2022-02-23T04:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  27.000000;  27.000000;  30.000000;  32.000000;  33.000000;  24.000000;  30.000000;  27.000000;  31.000000;  27.000000
2022-02-23T04:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  33.000000;  27.000000;  32.000000;  30.000000;  27.000000;  20.000000;  30.000000;  28.000000;  24.000000;  30.000000
2022-02-23T04:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  25.000000;  24.000000;  24.000000;  29.000000;  24.000000;  27.000000;  29.000000;  26.000000;  22.000000;  23.000000
2022-02-23T04:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  30.000000;  30.000000;  33.000000;  31.000000;  33.000000;  30.000000;  25.000000;  23.000000;  30.000000;  31.000000
2022-02-23T04:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  28.000000;  26.000000;  26.000000;  27.000000;  24.000000;  24.000000;  28.000000;  27.000000;  23.000000;  26.000000
2022-02-23T05:00:00Z;  12.389650;  40.039060;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  32.000000;  33.000000;  32.000000;  28.000000;  32.000000;  31.000000;  32.000000;  28.000000;  29.000000;  31.000000;  27.000000
2022-02-23T05:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  33.000000;  26.000000;  32.000000;  32.000000;  28.000000;  29.000000;  31.000000;  30.000000;  26.000000;  27.000000
2022-02-23T05:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  30.000000;  29.000000;  26.000000;  29.000000;  28.000000;  26.000000;  26.000000;  26.000000;  21.000000;  23.000000
2022-02-23T05:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  28.000000;  30.000000;  30.000000;  28.000000;  32.000000;  26.000000;  29.000000;  27.000000;  30.000000;  25.000000
2022-02-23T05:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  29.000000;  29.000000;  28.000000;  26.000000;  27.000000;  25.000000;  27.000000;  27.000000;  23.000000;  27.000000
2022-02-23T05:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  32.000000;  28.000000;  34.000000;  19.000000;  33.000000;  30.000000;  28.000000;  28.000000;  19.000000;  26.000000
2022-02-23T06:00:00Z;  12.389650;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  30.000000;  32.000000;  25.000000;  27.000000;  32.000000;  26.000000;  32.000000;  32.000000;  27.000000;  26.000000;  30.000000
2022-02-23T06:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  28.000000;  27.000000;  26.000000;  28.000000;  27.000000;  30.000000;  27.000000;  23.000000;  25.000000;  18.000000;  25.000000
2022-02-23T06:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  32.000000;  31.000000;  29.000000;  26.000000;  27.000000;  29.000000;  25.000000;  29.000000;  25.000000;  26.000000
2022-02-23T06:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  32.000000;  29.000000;  29.000000;  28.000000;  27.000000;  26.000000;  30.000000;  26.000000;  30.000000;  26.000000;  25.000000
2022-02-23T06:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  34.000000;  24.000000;  28.000000;  29.000000;  26.000000;  24.000000;  26.000000;  27.000000;  23.000000;  30.000000;  28.000000
2022-02-23T06:50:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  32.000000;  33.000000;  29.000000;  27.000000;  28.000000;  29.000000;  27.000000;  32.000000;  32.000000;  33.000000
2022-02-23T07:00:00Z;  12.380860;  41.015620;   0.000000;  22.983400;   0.000000;   0.000000;   0.000000;16388.000000;16388.000000;   0.000000;ShutterOpen;FullyOperational;  18.000000;  18.000000;  17.000000;  17.000000;  19.000000;  20.000000;  19.000000;  19.000000;  19.000000;  18.000000;  17.000000
2022-02-23T07:10:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  30.000000;  25.000000;  31.000000;  30.000000;  26.000000;  28.000000;  31.000000;  28.000000;  29.000000;  26.000000
2022-02-23T07:20:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  31.000000;  27.000000;  26.000000;  30.000000;  29.000000;  30.000000;  26.000000;  28.000000;  29.000000;  26.000000;  24.000000
2022-02-23T07:30:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  30.000000;  27.000000;  27.000000;  28.000000;  28.000000;  30.000000;  28.000000;  27.000000;  29.000000;  27.000000
2022-02-23T07:40:00Z;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;  30.000000;  28.000000;  32.000000;  30.000000;  28.000000;  32.000000;  31.000000;  28.000000;  26.000000;  30.000000;  23.000000
